mission_time_s,velocity_ms,altitude_km
339.599,2914.722,197
339.633,2915.277,197
339.667,2915.555,197
339.7,2916.111,197
339.733,2916.666,197
339.767,2916.944,197
339.8,2917.222,197
339.832,2917.777,197
339.866,2918.055,197
339.9,2918.611,197
339.933,2918.888,197
339.967,2919.444,197
340,2919.722,197
340.032,2920.277,197
340.067,2920.833,197
340.099,2921.111,197
340.133,2921.666,197
340.167,2921.944,197
340.2,2922.222,197
340.233,2922.777,197
340.267,2923.333,197
340.3,2923.611,197
340.332,2924.166,197
340.366,2924.444,197
340.4,2924.722,197
340.433,2925.277,197
340.467,2925.555,197
340.5,2925.833,197
340.532,2926.666,197
340.567,2926.944,197
340.599,2927.5,197
340.633,2928.055,197
340.667,2928.611,197
340.7,2928.888,197
340.733,2929.444,197
340.767,2930,197
340.8,2930.277,197
340.832,2930.833,197
340.866,2931.111,197
340.9,2931.666,197
340.933,2932.222,197
340.967,2932.5,197
341,2932.777,197
341.032,2933.333,197
341.067,2933.888,197
341.099,2934.166,197
341.133,2935,197
341.167,2935.277,197
341.2,2935.833,197
341.233,2936.388,197
341.267,2936.666,197
341.3,2936.944,197
341.332,2937.5,197
341.366,2937.777,197
341.4,2938.333,197
341.433,2938.888,197
341.467,2939.166,197
341.5,2939.722,197
341.532,2940.277,197
341.567,2940.555,197
341.599,2940.833,197
341.633,2941.666,197
341.667,2941.944,197
341.7,2942.5,197
341.733,2943.055,197
341.767,2943.333,197
341.8,2943.611,197
341.832,2944.166,197
341.866,2944.444,197
341.9,2944.722,197
341.933,2945.277,197
341.967,2945.555,197
342,2946.111,197
342.032,2946.666,197
342.067,2946.944,197
342.099,2947.5,197
342.133,2948.055,197
342.167,2948.333,197
342.2,2948.888,197
342.233,2949.444,197
342.267,2949.722,197
342.3,2950,197
342.332,2950.555,197
342.366,2951.111,197
342.4,2951.388,197
342.433,2951.944,197
342.467,2952.5,197
342.5,2952.777,197
342.532,2953.611,197
342.567,2953.888,197
342.599,2954.444,197
342.633,2955,197
342.667,2955.277,197
342.7,2955.833,197
342.733,2956.388,197
342.767,2956.944,197
342.8,2957.222,197
342.832,2957.777,197
342.866,2958.055,197
342.9,2958.611,197
342.933,2959.166,197
342.967,2959.444,197
343,2960,197
343.032,2960.555,197
343.067,2960.833,197
343.099,2961.388,198
343.133,2962.777,198
343.167,2963.055,198
343.2,2963.333,198
343.233,2963.888,198
343.267,2964.166,198
343.3,2964.722,198
343.332,2965.277,198
343.366,2965.555,198
343.4,2965.833,198
343.433,2966.388,198
343.467,2966.944,198
343.5,2967.222,198
343.532,2967.5,198
343.567,2968.055,198
343.599,2968.333,198
343.633,2968.888,198
343.667,2969.444,198
343.7,2969.722,198
343.733,2970,198
343.767,2970.833,198
343.8,2971.111,198
343.832,2971.388,198
343.866,2971.944,198
343.9,2972.222,198
343.933,2972.5,198
343.967,2973.055,198
344,2973.611,198
344.032,2973.888,198
344.067,2974.444,198
344.099,2975,198
344.133,2975.277,198
344.167,2975.833,198
344.2,2976.388,198
344.233,2976.666,198
344.267,2977.222,198
344.3,2977.777,198
344.332,2978.055,198
344.366,2978.611,198
344.4,2979.166,198
344.433,2979.444,198
344.467,2980,198
344.5,2980.555,198
344.532,2980.833,198
344.567,2981.388,198
344.599,2981.944,198
344.633,2982.222,198
344.667,2982.777,198
344.7,2983.055,198
344.733,2983.611,198
344.767,2984.166,198
344.8,2984.444,198
344.832,2985,198
344.866,2985.555,198
344.9,2985.833,198
344.933,2986.111,198
344.967,2986.666,198
345,2986.944,198
345.032,2987.222,198
345.067,2987.777,198
345.099,2988.333,198
345.133,2988.611,198
345.167,2989.444,198
345.2,2989.722,198
345.233,2990,198
345.267,2990.833,198
345.3,2991.111,198
345.332,2991.666,198
345.366,2991.944,198
345.4,2992.5,198
345.433,2992.777,198
345.467,2993.333,198
345.5,2993.611,198
345.532,2993.888,198
345.567,2994.444,198
345.599,2995,198
345.633,2995.277,198
345.667,2996.111,198
345.7,2996.388,198
345.733,2996.944,198
345.767,2997.5,198
345.8,2997.777,198
345.832,2998.055,198
345.866,2998.611,198
345.9,2999.166,198
345.933,2999.444,198
345.967,3000.277,198
346,3000.833,198
346.032,3001.111,198
346.067,3002.5,198
346.099,3002.777,198
346.133,3003.333,198
346.167,3003.888,198
346.2,3004.166,198
346.233,3004.444,198
346.267,3005,198
346.3,3005.277,198
346.332,3005.833,198
346.366,3006.111,198
346.4,3006.666,198
346.433,3006.944,198
346.467,3007.222,198
346.5,3007.777,198
346.532,3008.055,198
346.567,3008.333,198
346.599,3008.888,198
346.633,3009.444,198
346.667,3009.722,198
346.7,3010.277,198
346.733,3010.555,198
346.767,3011.111,198
346.8,3011.666,198
346.832,3011.944,198
346.866,3012.5,198
346.9,3013.055,198
346.933,3013.333,198
346.967,3013.888,198
347,3014.444,199
347.032,3015,199
347.067,3015.277,199
347.099,3015.833,199
347.133,3016.388,199
347.167,3016.666,199
347.2,3017.222,199
347.233,3017.777,199
347.267,3018.055,199
347.3,3018.611,199
347.332,3019.166,199
347.366,3019.444,199
347.4,3020,199
347.433,3020.555,199
347.467,3020.833,199
347.5,3021.666,199
347.532,3021.944,199
347.567,3022.222,199
347.599,3022.777,199
347.633,3023.333,199
347.667,3023.611,199
347.7,3024.166,199
347.733,3024.444,199
347.767,3024.722,199
347.8,3025.277,199
347.832,3025.555,199
347.866,3025.833,199
347.9,3026.388,199
347.933,3026.666,199
347.967,3026.944,199
348,3027.777,199
348.032,3028.055,199
348.067,3028.611,199
348.099,3029.166,199
348.133,3029.444,199
348.167,3030,199
348.2,3030.555,199
348.233,3031.111,199
348.267,3031.388,199
348.3,3032.222,199
348.332,3032.5,199
348.366,3032.777,199
348.4,3033.333,199
348.433,3033.888,199
348.467,3034.166,199
348.5,3034.722,199
348.532,3035.277,199
348.567,3035.555,199
348.599,3036.388,199
348.633,3036.944,199
348.667,3037.222,199
348.7,3037.777,199
348.733,3038.333,199
348.767,3038.611,199
348.8,3039.166,199
348.832,3039.444,199
348.866,3040,199
348.9,3040.555,199
348.933,3041.111,199
348.967,3041.388,199
349,3041.944,199
349.032,3042.5,199
349.067,3043.055,199
349.099,3043.611,199
349.133,3043.888,199
349.167,3044.166,199
349.2,3045,199
349.233,3045.277,199
349.267,3045.833,199
349.3,3046.388,199
349.332,3046.944,199
349.366,3047.222,199
349.4,3047.777,199
349.433,3048.333,199
349.467,3048.611,199
349.5,3049.166,199
349.532,3049.722,199
349.567,3050,199
349.599,3050.555,199
349.633,3051.111,199
349.667,3051.388,199
349.7,3051.666,199
349.733,3052.222,199
349.767,3052.5,199
349.8,3053.055,199
349.832,3053.611,199
349.866,3053.888,199
349.9,3054.444,199
349.933,3055,199
349.967,3055.555,199
350,3055.833,199
350.032,3056.388,199
350.067,3056.944,199
350.099,3057.222,199
350.133,3057.777,199
350.167,3058.055,199
350.2,3058.611,199
350.233,3059.166,199
350.267,3059.444,199
350.3,3060,199
350.332,3060.555,199
350.366,3060.833,199
350.4,3061.111,199
350.433,3061.666,199
350.467,3062.222,199
350.5,3062.5,199
350.532,3063.055,199
350.567,3063.611,199
350.599,3063.888,199
350.633,3064.722,199
350.667,3065,199
350.7,3065.555,199
350.733,3066.111,199
350.767,3066.666,199
350.8,3067.222,199
350.832,3067.777,199
350.866,3068.333,199
350.9,3068.611,199
350.933,3069.166,199
350.967,3069.722,199
351,3070,199
351.032,3070.555,199
351.067,3071.111,199
351.099,3071.666,199
351.133,3072.222,199
351.167,3072.5,199
351.2,3073.055,200
351.233,3073.611,200
351.267,3073.888,200
351.3,3074.166,200
351.332,3074.722,200
351.366,3075,200
351.4,3075.555,200
351.433,3076.111,200
351.467,3076.666,200
351.5,3076.944,200
351.532,3077.5,200
351.567,3078.055,200
351.599,3078.333,200
351.633,3078.888,200
351.667,3079.444,200
351.7,3079.722,200
351.733,3080.555,200
351.767,3080.833,200
351.8,3081.388,200
351.832,3081.944,200
351.866,3082.5,200
351.9,3082.777,200
351.933,3083.611,200
351.967,3083.888,200
352,3084.166,200
352.032,3085,200
352.067,3085.277,200
352.099,3085.555,200
352.133,3086.111,200
352.167,3086.388,200
352.2,3086.666,200
352.233,3087.222,200
352.267,3087.777,200
352.3,3088.055,200
352.332,3088.611,200
352.366,3089.166,200
352.4,3089.722,200
352.433,3090,200
352.467,3090.555,200
352.5,3090.833,200
352.532,3091.388,200
352.567,3091.944,200
352.599,3092.222,200
352.633,3092.777,200
352.667,3093.333,200
352.7,3093.611,200
352.733,3094.166,200
352.767,3094.722,200
352.8,3095,200
352.832,3095.277,200
352.866,3095.833,200
352.9,3096.111,200
352.933,3096.666,200
352.967,3097.222,200
353,3097.777,200
353.032,3098.055,200
353.067,3098.611,200
353.099,3099.166,200
353.133,3099.444,200
353.167,3100,200
353.2,3100.555,200
353.233,3100.833,200
353.267,3101.666,200
353.3,3101.944,200
353.332,3102.5,200
353.366,3103.333,200
353.4,3103.611,200
353.433,3104.166,200
353.467,3104.722,200
353.5,3105.277,200
353.532,3105.833,200
353.567,3106.388,200
353.599,3106.666,200
353.633,3107.222,200
353.667,3107.777,200
353.7,3108.333,200
353.733,3108.611,200
353.767,3109.444,200
353.8,3109.722,200
353.832,3110.277,200
353.866,3110.833,200
353.9,3111.111,200
353.933,3111.666,200
353.967,3112.222,200
354,3112.777,200
354.032,3113.055,200
354.067,3113.611,200
354.099,3114.166,200
354.133,3114.444,200
354.167,3115,200
354.2,3115.555,200
354.233,3116.111,200
354.267,3116.666,200
354.3,3117.222,200
354.332,3117.5,200
354.366,3118.055,200
354.4,3118.611,200
354.433,3119.166,200
354.467,3119.722,200
354.5,3120,200
354.532,3120.555,200
354.567,3121.111,200
354.599,3121.666,200
354.633,3121.944,200
354.667,3122.777,200
354.7,3123.055,200
354.733,3123.611,200
354.767,3124.166,200
354.8,3124.722,200
354.832,3125,200
354.866,3125.555,200
354.9,3126.111,200
354.933,3126.388,200
354.967,3127.222,200
355,3127.5,200
355.032,3128.055,200
355.067,3128.333,200
355.099,3129.166,200
355.133,3129.444,200
355.167,3129.722,200
355.2,3130.277,200
355.233,3130.833,200
355.267,3131.111,200
355.3,3131.666,200
355.332,3131.944,200
355.366,3132.5,200
355.4,3133.055,200
355.433,3133.611,200
355.467,3134.166,200
355.5,3134.722,200
355.532,3135.277,200
355.567,3135.555,201
355.599,3136.111,201
355.633,3136.666,201
355.667,3136.944,201
355.7,3137.5,201
355.733,3138.055,201
355.767,3138.333,201
355.8,3138.888,201
355.832,3139.166,201
355.866,3139.722,201
355.9,3140.277,201
355.933,3140.833,201
355.967,3141.111,201
356,3141.944,201
356.032,3142.222,201
356.067,3142.777,201
356.099,3143.333,201
356.133,3143.611,201
356.167,3144.166,201
356.2,3144.722,201
356.233,3145,201
356.267,3145.555,201
356.3,3146.111,201
356.332,3146.666,201
356.366,3146.944,201
356.4,3147.5,201
356.433,3148.055,201
356.467,3148.333,201
356.5,3149.166,201
356.532,3149.444,201
356.567,3150,201
356.599,3150.555,201
356.633,3150.833,201
356.667,3151.388,201
356.7,3151.944,201
356.733,3152.5,201
356.767,3153.055,201
356.8,3153.611,201
356.832,3154.166,201
356.866,3154.722,201
356.9,3155.277,201
356.933,3155.555,201
356.967,3156.111,201
357,3156.666,201
357.032,3157.222,201
357.067,3157.777,201
357.099,3158.333,201
357.133,3158.611,201
357.167,3158.888,201
357.2,3159.444,201
357.233,3160,201
357.267,3160.555,201
357.3,3161.111,201
357.332,3161.666,201
357.366,3161.944,201
357.4,3162.777,201
357.433,3163.055,201
357.467,3163.611,201
357.5,3164.166,201
357.532,3164.722,201
357.567,3165,201
357.599,3165.555,201
357.633,3166.111,201
357.667,3166.666,201
357.7,3167.222,201
357.733,3167.777,201
357.767,3168.333,201
357.8,3168.888,201
357.832,3169.444,201
357.866,3169.722,201
357.9,3170.277,201
357.933,3170.833,201
357.967,3171.111,201
358,3171.666,201
358.032,3172.222,201
358.067,3172.777,201
358.099,3173.333,201
358.133,3173.611,201
358.167,3174.166,201
358.2,3174.722,201
358.233,3175,201
358.267,3175.555,201
358.3,3176.111,201
358.332,3176.388,201
358.366,3176.944,201
358.4,3177.222,201
358.433,3177.777,201
358.467,3178.333,201
358.5,3178.611,201
358.532,3179.444,201
358.567,3179.722,201
358.599,3180.277,201
358.633,3180.833,201
358.667,3181.388,201
358.7,3181.944,201
358.733,3182.5,201
358.767,3183.055,201
358.8,3183.333,201
358.832,3183.888,201
358.866,3184.444,201
358.9,3184.722,201
358.933,3185.555,201
358.967,3185.833,201
359,3186.111,201
359.032,3186.666,201
359.067,3187.222,201
359.099,3187.777,201
359.133,3188.333,201
359.167,3188.611,201
359.2,3189.166,201
359.233,3189.722,201
359.267,3190,201
359.3,3190.555,201
359.332,3191.111,201
359.366,3191.666,201
359.4,3191.944,201
359.433,3192.5,201
359.467,3193.055,201
359.5,3193.333,201
359.532,3194.166,201
359.567,3194.722,201
359.599,3195,201
359.633,3195.833,201
359.667,3196.111,201
359.7,3196.666,201
359.733,3197.222,201
359.767,3197.777,201
359.8,3198.055,201
359.832,3198.888,201
359.866,3199.166,201
359.9,3199.722,201
359.933,3200.277,201
359.967,3200.833,201
360,3201.111,201
360.032,3201.944,201
360.067,3202.5,201
360.099,3202.777,201
360.133,3203.333,201
360.167,3203.888,201
360.2,3204.166,201
360.233,3204.722,201
360.267,3205,201
360.3,3205.555,201
360.332,3206.111,202
360.366,3206.388,202
360.4,3206.666,202
360.433,3207.5,202
360.467,3207.777,202
360.5,3208.333,202
360.532,3208.888,202
360.567,3209.166,202
360.599,3209.444,202
360.633,3210.277,202
360.667,3210.555,202
360.7,3211.111,202
360.733,3211.666,202
360.767,3212.222,202
360.8,3212.777,202
360.832,3213.333,202
360.866,3213.611,202
360.9,3214.166,202
360.933,3214.722,202
360.967,3215.277,202
361,3215.555,202
361.032,3216.388,202
361.067,3216.666,202
361.099,3216.944,202
361.133,3217.777,202
361.167,3218.055,202
361.2,3218.611,202
361.233,3219.444,202
361.267,3219.722,202
361.3,3220.277,202
361.332,3220.833,202
361.366,3221.388,202
361.4,3221.944,202
361.433,3222.5,202
361.467,3223.055,202
361.5,3223.333,202
361.532,3223.888,202
361.567,3224.444,202
361.599,3224.722,202
361.633,3225.277,202
361.667,3225.555,202
361.7,3225.833,202
361.733,3226.666,202
361.767,3226.944,202
361.8,3227.5,202
361.832,3228.055,202
361.866,3228.611,202
361.9,3228.888,202
361.933,3229.166,202
361.967,3230,202
362,3230.277,202
362.032,3230.833,202
362.067,3231.388,202
362.099,3231.944,202
362.133,3232.5,202
362.167,3233.055,202
362.2,3233.611,202
362.233,3233.888,202
362.267,3234.722,202
362.3,3235,202
362.332,3235.555,202
362.366,3236.111,202
362.4,3236.388,202
362.433,3236.944,202
362.467,3237.5,202
362.5,3237.777,202
362.532,3238.333,202
362.567,3238.888,202
362.599,3239.444,202
362.633,3239.722,202
362.667,3240.555,202
362.7,3240.833,202
362.733,3241.111,202
362.767,3241.944,202
362.8,3242.222,202
362.832,3242.777,202
362.866,3243.611,202
362.9,3243.888,202
362.933,3244.444,202
362.967,3245.277,202
363,3245.555,202
363.032,3246.111,202
363.067,3246.944,202
363.099,3247.222,202
363.133,3247.777,202
363.167,3248.333,202
363.2,3248.888,202
363.233,3249.166,202
363.267,3250,202
363.3,3250.277,202
363.332,3250.833,202
363.366,3251.388,202
363.4,3251.944,202
363.433,3252.222,202
363.467,3253.055,202
363.5,3253.333,202
363.532,3253.888,202
363.567,3254.444,202
363.599,3255,202
363.633,3255.555,202
363.667,3256.388,202
363.7,3256.666,202
363.733,3257.222,202
363.767,3257.777,202
363.8,3258.055,202
363.832,3258.333,202
363.866,3258.888,202
363.9,3259.444,202
363.933,3259.722,202
363.967,3260.555,202
364,3261.111,202
364.032,3261.388,202
364.067,3262.222,202
364.099,3262.777,202
364.133,3263.055,202
364.167,3263.611,202
364.2,3264.166,202
364.233,3264.722,202
364.267,3265.277,202
364.3,3265.555,202
364.332,3266.111,202
364.366,3266.666,202
364.4,3267.222,202
364.433,3267.5,202
364.467,3268.333,202
364.5,3268.611,202
364.532,3269.166,202
364.567,3270,202
364.599,3270.277,202
364.633,3270.833,202
364.667,3271.666,202
364.7,3271.944,202
364.733,3272.5,202
364.767,3273.055,202
364.8,3273.611,202
364.832,3273.888,202
364.866,3274.444,202
364.9,3275,202
364.933,3275.555,202
364.967,3276.111,202
365,3276.666,202
365.032,3276.944,202
365.067,3277.5,202
365.099,3278.055,202
365.133,3278.611,202
365.167,3278.888,202
365.2,3279.444,202
365.233,3279.722,202
365.267,3280.277,202
365.3,3280.833,202
365.332,3281.111,202
365.366,3281.666,202
365.4,3282.222,202
365.433,3282.777,202
365.467,3283.333,203
365.5,3283.888,203
365.532,3284.444,203
365.567,3284.722,203
365.599,3285.555,203
365.633,3285.833,203
365.667,3286.388,203
365.7,3286.944,203
365.733,3287.5,203
365.767,3287.777,203
365.8,3288.333,203
365.832,3288.888,203
365.866,3289.166,203
365.9,3290,203
365.933,3290.277,203
365.967,3290.833,203
366,3291.388,203
366.032,3291.944,203
366.067,3291.944,203
366.099,3292.5,203
366.133,3293.055,203
366.167,3293.611,203
366.2,3293.888,203
366.233,3294.722,203
366.267,3295,203
366.3,3295.555,203
366.332,3296.111,203
366.366,3296.666,203
366.4,3297.222,203
366.433,3297.777,203
366.467,3298.333,203
366.5,3298.611,203
366.532,3299.166,203
366.567,3299.722,203
366.599,3300,203
366.633,3300.555,203
366.667,3300.833,203
366.7,3301.388,203
366.733,3301.944,203
366.767,3302.5,203
366.8,3302.777,203
366.832,3303.611,203
366.866,3303.888,203
366.9,3304.444,203
366.933,3305,203
366.967,3305.555,203
367,3305.833,203
367.032,3306.666,203
367.067,3307.222,203
367.099,3307.777,203
367.133,3308.333,203
367.167,3308.888,203
367.2,3309.166,203
367.233,3310,203
367.267,3310.555,203
367.3,3311.111,203
367.332,3311.666,203
367.366,3312.222,203
367.4,3312.777,203
367.433,3313.611,203
367.467,3314.166,203
367.5,3314.444,203
367.532,3315.277,203
367.567,3315.833,203
367.599,3316.111,203
367.633,3316.944,203
367.667,3317.5,203
367.7,3317.777,203
367.733,3318.611,203
367.767,3319.166,203
367.8,3319.444,203
367.832,3320,203
367.866,3320.555,203
367.9,3320.833,203
367.933,3321.388,203
367.967,3321.944,203
368,3322.222,203
368.032,3323.055,203
368.067,3323.611,203
368.099,3323.888,203
368.133,3324.722,203
368.167,3325,203
368.2,3325.277,203
368.233,3325.833,203
368.267,3326.388,203
368.3,3326.944,203
368.332,3327.5,203
368.366,3328.055,203
368.4,3328.611,203
368.433,3328.888,203
368.467,3329.722,203
368.5,3330.277,203
368.532,3330.555,203
368.567,3331.111,203
368.599,3331.666,203
368.633,3331.944,203
368.667,3332.5,203
368.7,3332.777,203
368.733,3333.333,203
368.767,3333.888,203
368.8,3334.166,203
368.832,3334.722,203
368.866,3335.277,203
368.9,3335.833,203
368.933,3336.111,203
368.967,3336.666,203
369,3337.222,203
369.032,3337.5,203
369.067,3338.333,203
369.099,3338.888,203
369.133,3339.444,203
369.167,3340,203
369.2,3340.555,203
369.233,3340.833,203
369.267,3341.388,203
369.3,3341.944,203
369.332,3342.222,203
369.366,3343.055,203
369.4,3343.611,203
369.433,3343.888,203
369.467,3344.722,203
369.5,3345.277,203
369.532,3345.833,203
369.567,3346.388,203
369.599,3346.666,203
369.633,3347.222,203
369.667,3347.777,203
369.7,3348.333,203
369.733,3348.888,203
369.767,3349.722,203
369.8,3350,203
369.832,3350.555,203
369.866,3351.111,203
369.9,3351.666,203
369.933,3351.944,203
369.967,3352.777,203
370,3353.055,203
370.032,3353.611,203
370.067,3354.166,203
370.099,3354.722,203
370.133,3355.277,203
370.167,3355.833,203
370.2,3356.388,203
370.233,3356.666,203
370.267,3357.5,203
370.3,3358.055,203
370.332,3358.333,203
370.366,3359.166,203
370.4,3359.722,203
370.433,3360,203
370.467,3360.833,203
370.5,3361.111,203
370.532,3361.666,203
370.567,3362.222,203
370.599,3362.5,203
370.633,3363.055,203
370.667,3363.611,203
370.7,3364.166,203
370.733,3364.722,203
370.767,3365.555,203
370.8,3365.833,203
370.832,3366.388,203
370.866,3366.944,203
370.9,3367.5,203
370.933,3367.777,203
370.967,3368.333,204
371,3368.888,204
371.032,3369.166,204
371.067,3369.722,204
371.099,3370.277,204
371.133,3370.555,204
371.167,3371.111,204
371.2,3371.666,204
371.233,3371.944,204
371.267,3372.5,204
